Shipment Month,Matching Fields,Shipper,Shipper Full Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Shipper Name (Chinese Format),Shipper Address (Chinese Format),Shipper Address (Original Format),Shipper Global HQ,Shipper Global HQ Address,Shipper Global HQ D-U-N-S®,Shipper Domestic HQ,Shipper Domestic HQ Address,Shipper Domestic HQ D-U-N-S®,Shipment Destination,Province,Country of Sale,Transport Method,Is Containerized,Value of Goods (USD),HS Code,HS Code Description,HS Code Keywords,Trade Direction,Admin Region,Trade Type
2017-12-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,Canada,Zhejiang Province,Canada,Air Transport,Yes,1190.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-12-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,890.0,392690,Plastics; other articles n.e.c. in chapter 39,110 DISTRIBUTING FRAME CABLE OPERATION RING;  200#SUIT NEEDLE SEGMENT;  3D ELASTIC FILLING;  3D MOUSE ROLLER WHEEL;  4 MIN PLASTIC SPRAYER;  AB TUBING;  ABRASION PROOF RING;  ABRASION-PROOF RESIN PLATE;  ABS ADJUSTABLE TAIL SUPPORT;  ABS ANNULAR GEAR;  AB,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-12-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,4802.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,1400.0,854720,"Insulating fittings; of plastics, for electrical machines, of insulating material only (except minor assembly parts), excluding those of heading no. 8546",AC VACUUM CONTACTOR MATING INSULATING PARTS;  ANTI-TRACKING TUBING;  APG INSULATION PIECE;  BAKELITE COLUMN;  BAKELITE GASKET;  BATTERY INSULATING DISC;  BELL INSULATOR 12KV;  BRACKET INSULATOR 12KV;  BUS DUCT INSULATING CELL;  BUSHING;  CABLE ACCESSORIES,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,1170.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United Kingdom,Zhejiang Province,United Kingdom,Air Transport,Yes,2166.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United Kingdom,Zhejiang Province,United Kingdom,Air Transport,Yes,450.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,1972707.0,420292,"Cases and containers; n.e.c. in heading 4202, with outer surface of sheeting of plastics or of textile materials",16 LATTICE HARDCOAT STORAGE BOX;  ADVERTISEMENT BAG;  ALTHORN BOX;  ALUMINUM SHEET BAG;  ARRANGING BAG;  ARTICLE STORAGE BOX;  AUTO CD CASE;  AUTOMOBILE SUNDRIES BAG;  AVIATION CASE;  AVIATION TRANSPORT BOX;  BACKGROUND RACK BAG;  BACKPACK FOR COMPUTER;  ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,410833.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,73975.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,28778.0,420222,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of sheeting of plastics or of textile materials",12 INCH COMPUTER BAG;  14 INCH MONITOR BOX;  17 INCH MONITOR BOX;  9 INCH MONITOR BOX;  ABS BAG;  ABS BAG AND SUITCASE;  ABS DRAW-BAR BOX;  ABS DRAWN ROD;  ABS FRAMELESS SLIDE FASTENER FILE;  ABS HARD CASE;  ABS PLASTIC-SUCTION SUITCASE;  ABS SUITCASE;  A,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,6650.0,392350,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",ABS PLASTICS BOTTLE CAP;  ABS XISU;  ACRYLIC BOTTLE CAP;  ACRYLIC PERFUME BOTTLE CAP;  AEROFLOAT BOTTLE CAP;  AEROSOL PREPARATION GLUE COVER;  AEROSOL PREPARATION PLASTIC CAP;  AGRICULTURAL CHEMICALS BOTTLE CAP;  ALUMINIUM AND PLASTIC COMPOUND COVER;  ALU,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,United States,Zhejiang Province,United States,River-Sea Transportation,Yes,300309.0,420222,"Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of sheeting of plastics or of textile materials",12 INCH COMPUTER BAG;  14 INCH MONITOR BOX;  17 INCH MONITOR BOX;  9 INCH MONITOR BOX;  ABS BAG;  ABS BAG AND SUITCASE;  ABS DRAW-BAR BOX;  ABS DRAWN ROD;  ABS FRAMELESS SLIDE FASTENER FILE;  ABS HARD CASE;  ABS PLASTIC-SUCTION SUITCASE;  ABS SUITCASE;  A,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company alt names; Company name,"Hangzhou Everich E Commerce Co., Ltd.","Zhejiang, China",,,,https://panjiva.com/Hangzhou-Everich-E-Commerce-Co-Ltd/41555152,"",杭州同富跨境电子商务有限公司,,,,,,,,,Japan,Zhejiang Province,Japan,River-Sea Transportation,Yes,4594.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,18020.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,8100.0,846799,"Tools; for working in the hand, parts thereof for other than chain saws and pneumatic tools",ABRASIVE FINISHING MACHINE FITTINGS;  ACCESSORIES FOR POWER TOOLS;  ALLOY ALUMINIUM MACHINING PIECE;  ALUMINIUM PARTS FOR ANGLE GRINDER;  ALUMINIUM PARTS FOR ELECTRIC HAMMER;  ALUMINIUM PARTS FOR ELECTRIC PLANNER;  ALUMINIUM PARTS FOR JIGSAW;  ANGLE FORMI,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,1363.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,19327.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,United States,Zhejiang Province,United States,Air Transport,Yes,4529.0,392350,"Plastics; stoppers, lids, caps and other closures, for the conveyance or packing of goods",ABS PLASTICS BOTTLE CAP;  ABS XISU;  ACRYLIC BOTTLE CAP;  ACRYLIC PERFUME BOTTLE CAP;  AEROFLOAT BOTTLE CAP;  AEROSOL PREPARATION GLUE COVER;  AEROSOL PREPARATION PLASTIC CAP;  AGRICULTURAL CHEMICALS BOTTLE CAP;  ALUMINIUM AND PLASTIC COMPOUND COVER;  ALU,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Norway,Zhejiang Province,Norway,Air Transport,Yes,8602.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Netherlands,Zhejiang Province,Netherlands,Air Transport,Yes,432.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Italy,Zhejiang Province,Italy,Air Transport,Yes,229.0,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",ALUMINIUM ALLOY CAGE;  ALUMINIUM EASY-UNCAP TWO-PIECE CAN;  ALUMINIUM ZIP-TOP CAN;  ALUMINIUM ZIP-TOP CAN BODY;  ARTISTIC TIN;  BEVERAGE CAN;  BIG-OPENING EASY-UNCAP ALUMINUM CAN;  CANISTER PACKAGING;  COLOR PRINTED CAN;  FLASKS;  FOOD AND BEVERAGE BOTTLE,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Italy,Zhejiang Province,Italy,Air Transport,Yes,656.0,732393,"Steel, stainless; table, kitchen and other household articles and parts thereof",12 PCS SET COOKER;  18 PCS KITCHENWARE;  3PCS BBQ SET;  6 PIECES BAR TOOL SUIT;  8 PIECES BAR TOOL SUIT;  AD CUPS;  ADVANCED ROUND FIRE POT STOVE;  ADVERTISEMENT GIFT CUP;  AIR BOTTLE PLATFORM;  AIR-TIGHT JARS;  ALCOHOL STOVE STAND;  ALL STAINLESS STEEL V,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Germany,Zhejiang Province,Germany,Air Transport,Yes,26579.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Germany,Zhejiang Province,Germany,Air Transport,Yes,6995.0,392410,Plastics; tableware and kitchenware,250 MILLILITER SPORTS KETTLE;  300 MILLILITER SPORTS KETTLE;  ABSORBENT PAPER CUP PAD;  ACRYLIC CASTOR;  ACRYLIC CASTOR TRAY;  ACRYLIC CUP;  ACRYLIC CUTTING BOARD;  ACRYLIC DRAUGHT BEER POT;  ACRYLIC FRUIT BOWL;  ACRYLIC FRUIT DISH;  ACRYLIC FRUIT PLATE; ,Export,"Hangzhou City,Zhejiang",Ordinary Trade
2017-11-01,Company address; Company name; Company original address,"Hangzhou Everich Houseware Co., Ltd.","Jiefang Road, Shangcheng, Hangzhou, Zhejiang, China, 310000",sales@everich.cn,+86 571 8792 3688,everich.cn,https://panjiva.com/Hangzhou-Everich-Houseware-Co-Ltd/4923442,Logistics,杭州同富日用品有限公司,杭州市解放路138号航天通信大厦12楼,"12/F.,Aerocom Mansion,138 Jiefang Road,Hangzhou,Zhejiang 310009,China",,,,,,,Denmark,Zhejiang Province,Denmark,Air Transport,Yes,28960.0,961700,"Vacuum flasks and other vacuum vessels, complete with cases; parts thereof other than glass inners",ACRYLIC INSULATION CAN;  AIR POT BOTTLE;  AIR PRESSURE BOTTLE WITH IRON CASE;  AIR PRESSURE BOTTLE WITH PLASTIC CASE;  AIR PRESSURE BOTTLE WITH STAINLESS STEEL CASE;  ALL STAINLESS STEEL VACUUM BOTTLES;  ALL-PLASTIC VACUUM FLASK;  ATMOSPHERIC PRESSURE VAC,Export,"Hangzhou City,Zhejiang",Ordinary Trade
